id,date,text,clean_text,label,confidence,char_len,word_len
5.4e+17,Wed Dec 03 16:42:51 +0000 2014,Can't believe @Apple said melted keys on Mac Pro is not under warranty for a machine less than a year old. Asking for å£500 to repair.,cant believe said melted key mac pro not warranty machine less year old asking repair,negative,1.0,134,15
5.4e+17,Wed Dec 03 16:50:25 +0000 2014,"Huge iPhone 6 sales put Apple on course for record quarter $AAPL #aapl
http://t.co/2VIMb7QieI",huge iphone sale put apple course record quarter aapl aapl,neutral,0.6635,94,10
5.4e+17,Wed Dec 03 16:54:30 +0000 2014,BLOCK TRADE detected in #AAPL,block trade detected aapl,neutral,0.6723,29,4
5.4e+17,Wed Dec 03 16:54:53 +0000 2014,CNBCTV:  #Apple takes the stand #aapl http://t.co/WNSSTkAAmM,cnbctv apple take stand aapl,neutral,0.7135,60,5
5.4e+17,Wed Dec 03 16:56:03 +0000 2014,"Check out @Mercedes Benz For @Apple #iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. #MercedesBenz http://t.co/OSIY3SJrkF via @eBay",check benz ipad tan leather case device beige mercedesbenz via,neutral,0.711,133,10
5.4e+17,Wed Dec 03 16:57:11 +0000 2014,Hey @apple are you even thinking about fixing your wifi issues? #YosemiteProblems,hey even thinking fixing wifi issue yosemiteproblems,negative,1.0,81,7
5.4e+17,Wed Dec 03 16:57:25 +0000 2014,@GregBurke85 Just wait until @Apple Inquisition feels like @Apple Origins...,wait inquisition feel like origin,neutral,0.7313,76,5
5.4e+17,Wed Dec 03 16:59:57 +0000 2014,"@ggheorghiu, @mhmcquiston's solution is offering an integration suite, something like @apple's approach",solution offering integration suite something like approach,neutral,1.0,103,7
5.4e+17,Wed Dec 03 17:02:41 +0000 2014,.@Samsungtweets adds some heavyhitting #digitalhealth partners to rival @Apple via @mobihealthnews http://t.co/2vBZ9L8UX5,add heavyhitting digitalhealth partner rival via,negative,0.5213,121,6
5.4e+17,Wed Dec 03 17:03:09 +0000 2014,"If you listen to @apple, you'd think the only way to keep your brain sharp is thru certain apps they provide/sell. Uh...reading, muhfugs",listen youd think way keep brain sharp thru certain apps provide sell reading muhfugs,negative,1.0,136,14
5.4e+17,Wed Dec 03 17:05:33 +0000 2014,"The customer service from @apple  is the BEST. In for years having and enjoying their products, I have ZERO complains. Thanks #apple",customer service best year enjoying product zero complains thanks apple,positive,1.0,132,10
5.4e+17,Wed Dec 03 17:05:38 +0000 2014,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s latest innovation http://t.co/mHSuJO73X6,new foldable macbook pro falling laptop creates latest innovation,neutral,0.7412,109,9
5.4e+17,Wed Dec 03 17:06:50 +0000 2014,where is kenneth @apple,kenneth,neutral,0.6971,23,1
5.4e+17,Wed Dec 03 17:09:20 +0000 2014,// when i have gone through 6 iphone chargers in the past montht hank s @apple,gone iphone charger past montht hank,negative,1.0,78,6
5.4e+17,Wed Dec 03 17:10:48 +0000 2014,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple,steve job deposition ipod lawsuit could cost billion musicbiz musicindustry apple,negative,1.0,136,11
5.4e+17,Wed Dec 03 17:11:02 +0000 2014,In the trickle of information @Apple has released on HealthKit @vincekuraitis note 'going braid' strategy #hcub2014 http://t.co/QvEz8C6572,trickle information released healthkit note going braid strategy hcub,neutral,0.6771,138,9
5.4e+17,Wed Dec 03 17:13:35 +0000 2014,"Pegraton may Gain Orders for 50% of the 2015 4.7' iPhone 6S $AAPL #aapl
http://t.co/jjvkpoa01X",pegraton may gain order iphone aapl aapl,neutral,1.0,95,7
5.4e+17,Wed Dec 03 17:16:08 +0000 2014,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL,block trade detected aapl,neutral,0.7253,50,4
5.4e+17,Wed Dec 03 17:19:56 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/pBiVbGNMN2",apple fibonacci technical level intraday update aapl aapl,neutral,1.0,93,8
5.4e+17,Wed Dec 03 17:22:32 +0000 2014,@umo_games @Apple thanks for the info. Genius was able to get the computer booted by forcing the discreet video card on boot,thanks info genius able get computer booted forcing discreet video card boot,positive,1.0,124,12
5.4e+17,Wed Dec 03 17:25:18 +0000 2014,RT @drycomposites: transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7,transpartent resin infused composite structure,neutral,0.6868,100,5
5.4e+17,Wed Dec 03 17:26:01 +0000 2014,Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type @apple!!!,every new iphone update spellcheck suppress greatness stop trying tell type,negative,1.0,121,11
5.4e+17,Wed Dec 03 17:28:34 +0000 2014,you know why Mac users were so happy to get TurdBolt? because @apple eschewed eSATA since its inception. nut kicks to DEAD Steve.,know mac user happy get turdbolt eschewed esata since inception nut kick dead steve,negative,0.6708,129,14
5.4e+17,Wed Dec 03 17:31:18 +0000 2014,.@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,ceo visit,neutral,0.6722,76,2
5.4e+17,Wed Dec 03 17:32:04 +0000 2014,"Los Angeles Unified School District Reportedly Suspends iPad Purchases Following FBI Raid $AAPL #aapl
http://t.co/rbXXWU16f0",los angeles unified school district reportedly suspends ipad purchase following fbi raid aapl aapl,neutral,0.6515,125,14
5.4e+17,Wed Dec 03 17:34:11 +0000 2014,"More expensive @Apple products failing after less than 18 months.  No warranty, no recourse. Why is it we buy this junk again?",expensive product failing less month warranty recourse buy junk,negative,1.0,126,9
5.4e+17,Wed Dec 03 17:34:32 +0000 2014,"@thehill @Apple @tim_cook @WhiteHouse @jmhattem Obviously part of the left's multi-talented, super-successful gays in business agenda.",obviously part left multi talented super successful gay business agenda,neutral,0.6584,134,10
5.4e+17,Wed Dec 03 17:35:17 +0000 2014,Matthew Neville @Apple on the Shifting Role of #Customs Compliance at Global #Customs Compliance Forum http://t.co/72uILUUNjS #trade,matthew neville shifting role custom compliance global custom compliance forum trade,neutral,0.8112,132,11
5.4e+17,Wed Dec 03 17:37:13 +0000 2014,@leiahemilyy @Apple really???,really,neutral,1.0,29,1
5.4e+17,Wed Dec 03 17:37:38 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,ceo visit,neutral,1.0,89,2
5.4e+17,Wed Dec 03 17:38:40 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,ceo visit,neutral,1.0,89,2
5.4e+17,Wed Dec 03 17:41:00 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,ceo visit,neutral,1.0,89,2
5.4e+17,Wed Dec 03 17:43:53 +0000 2014,"Photo: CafÌ© Mac @Apple: check, Shady Groove @Google: check. For not being a techie, I seem to frequent... http://t.co/RpFTxGAr5L",photo caf mac check shady groove check not techie seem frequent,neutral,1.0,129,11
5.4e+17,Wed Dec 03 17:43:58 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,ceo visit,neutral,1.0,89,2
5.4e+17,Wed Dec 03 17:44:06 +0000 2014,Got to hear about the new patent by apple ... and that's a quite innovative idea.... @apple.  The mobile screen will never break in future,got hear new patent apple thats quite innovative idea mobile screen never break future,positive,1.0,138,14
5.4e+17,Wed Dec 03 17:44:16 +0000 2014,@jakeflem @Apple Yeay! Glad it all worked out for you :),yeay glad worked,positive,0.8365,56,3
5.4e+17,Wed Dec 03 17:47:05 +0000 2014,Apple Price-Target Rises to $140 http://t.co/qhDMdyRIBi #Apple #AAPL,apple price target rise apple aapl,neutral,0.7284,68,6
5.4e+17,Wed Dec 03 17:47:28 +0000 2014,@Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow http://t.co/Ou8SsWA6jT,pls let know sorti problem ipadmini freezing slow,negative,1.0,102,8
5.4e+17,Wed Dec 03 17:47:38 +0000 2014,Loved the discussion about @prcelines come back. @hblodget called it second to @apple turnaround #BI_IGNITION2014,loved discussion come back called second turnaround ignition,neutral,0.5009,113,8
5.4e+17,Wed Dec 03 17:48:56 +0000 2014,"The oddly uplifting story of the Apple co-founder who sold his stake for $800 
$AAPL #aapl
http://t.co/CiZbVR05PJ",oddly uplifting story apple founder sold stake aapl aapl,neutral,1.0,115,9
5.4e+17,Wed Dec 03 17:52:20 +0000 2014,@umo_games @Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards http://t.co/kuISePVc0o,ended getting new computer anyhow work computer here switch vid card,neutral,1.0,139,11
5.4e+17,Wed Dec 03 17:53:19 +0000 2014,Whoever downgrades from a iphone 6 to a 5S obviously doesn't understand the extra 20% battery life. Every morning my 5S is dead. @apple,whoever downgrade iphone obviously doesnt understand extra battery life every morning dead,negative,1.0,135,12
5.4e+17,Wed Dec 03 17:53:49 +0000 2014,@Shagale @apple why'd you do this to us?!,whyd,negative,1.0,41,1
5.4e+17,Wed Dec 03 17:55:01 +0000 2014,"If @apple made tape dispensers and staplers, I would be all set! http://t.co/7Te2eBic10",made tape dispenser stapler would set,neutral,1.0,87,6
5.4e+17,Wed Dec 03 17:55:22 +0000 2014,@Apple granted patent for tech that shifts iPhone's center-mass during fall to prevent damage to screen http://t.co/E310yYWXBi #USPTO,granted patent tech shift iphones center mass fall prevent damage screen uspto,neutral,0.6468,133,12
5.4e+17,Wed Dec 03 17:57:53 +0000 2014,@HeadxCreeps @Apple fuck you apple,fuck apple,negative,1.0,34,2
5.4e+17,Wed Dec 03 17:58:31 +0000 2014,@bonerforesst @HeadxCreeps @Apple bought this maybe two weeks ago and it's already started lol. http://t.co/BZGCdtmHEA,bought maybe two week ago already started lol,neutral,0.7463,118,8
5.4e+17,Wed Dec 03 18:02:03 +0000 2014,.@Google Trumps @Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin,trump streaming medium sale,neutral,0.6971,80,4
5.4e+17,Wed Dec 03 18:02:03 +0000 2014,.@Google Trumps @Apple In Streaming Media Sales http://t.co/3DWuvAILFr,trump streaming medium sale,neutral,0.6765,70,4
5.4e+17,Wed Dec 03 18:02:08 +0000 2014,This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles,new phone suck cant make stand side cant wait iphone fix dingle,negative,0.6517,118,12
5.4e+17,Wed Dec 03 18:04:05 +0000 2014,Idk if it's my phone or WHAT ! Ip6 ain't shit but problems. @apple fix this shit !!,idk phone aint shit problem fix shit,negative,1.0,83,7
5.4e+17,Wed Dec 03 18:04:42 +0000 2014,"The iPhone 6 May Have A Longer Upgrade Cycle - If So, Expect Unit Sales To Fall $AAPL #aapl
http://t.co/eP1ZksHNqJ",iphone may longer upgrade cycle expect unit sale fall aapl aapl,negative,1.0,115,11
5.4e+17,Wed Dec 03 18:05:30 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,ceo visit,neutral,1.0,89,2
5.4e+17,Wed Dec 03 18:06:52 +0000 2014,waiting a week for a DUNS number is preventing me from being able to build and release a client's iOS app. @apple why do you hate me so?,waiting week dun number preventing able build release client io app hate,negative,1.0,136,12
5.4e+17,Wed Dec 03 18:08:20 +0000 2014,Pegatron May Handle More Than Half of 'iPhone 6s' Orders in 2015 [iOS Blog] http://t.co/MV4Qyd77o3 #AAPL,pegatron may handle half iphone order io blog aapl,neutral,0.7319,104,9
5.4e+17,Wed Dec 03 18:15:00 +0000 2014,"last month ip cable this month earpiece, give me a break @apple",last month cable month earpiece give break,negative,1.0,63,7
5.4e+17,Wed Dec 03 18:22:50 +0000 2014,Is It Time to Buy the Dip in Apple Inc. Stock? http://t.co/yDiX7wZOLP #AAPL,time buy dip apple inc stock aapl,neutral,1.0,75,7
5.4e+17,Wed Dec 03 18:22:51 +0000 2014,"More Evidence That Apple, Inc. Needs to Refresh Apple TV http://t.co/thn87b3iTb #AAPL",evidence apple inc need refresh apple aapl,negative,0.5259,85,7
5.4e+17,Wed Dec 03 18:25:36 +0000 2014,@Apple sometimes I have to restart my phone to make Siri do speak selection and it's annoying #fixit,sometimes restart phone make siri speak selection annoying fixit,negative,1.0,100,9
5.4e+17,Wed Dec 03 18:29:13 +0000 2014,@Apple is always the '#talk of the #town'. #CrescentGate,always talk town crescentgate,neutral,0.4705,56,4
5.4e+17,Wed Dec 03 18:30:03 +0000 2014,#AAPL:Apple back in court with $1 billion on the line...http://t.co/MdUQi14XQK,aapl apple back court billion line,negative,0.6882,78,6
5.4e+17,Wed Dec 03 18:34:13 +0000 2014,Not sure if I want the 6 or the 6 plus @apple #iphone6 #iphone6plus #iphone http://t.co/BxjgPUDtc6 http://t.co/WPag3BqwKp,not sure want plus iphone iphone plus iphone,neutral,0.6888,121,8
5.4e+17,Wed Dec 03 18:34:25 +0000 2014,"Companies i admire : @3QDigital @vaynermedia @apple. It must rocks to work there, because mainly of their boss and their culture.",company admire must rock work mainly bos culture,positive,1.0,129,8
5.4e+17,Wed Dec 03 18:36:57 +0000 2014,"Is It Time to Buy the Dip in Apple Inc. Stock? $AAPL #aapl
http://t.co/mzLzxlhEsl",time buy dip apple inc stock aapl aapl,neutral,1.0,82,8
5.4e+17,Wed Dec 03 18:37:23 +0000 2014,Is It Time to Buy the Dip in #Apple Inc. Stock? | The Motley Fool #aapl http://t.co/bVdhycYaUE,time buy dip apple inc stock motley fool aapl,neutral,0.7089,94,9
5.4e+17,Wed Dec 03 18:38:14 +0000 2014,"More Evidence That #Apple, Inc. Needs to Refresh #AppleTV | The Motley Fool #aapl http://t.co/UGec9C70Mr",evidence apple inc need refresh appletv motley fool aapl,neutral,0.6888,104,9
5.4e+17,Wed Dec 03 18:38:21 +0000 2014,dear @apple Karen wins for best customer service ever. she waited on hold for 12 minutes to help me while I waited on hold w/ my bank,dear karen win best customer service ever waited hold minute help waited hold bank,positive,0.7024,133,14
5.4e+17,Wed Dec 03 18:43:55 +0000 2014,@ABillaut @VaynerMedia @Apple Thanks so much!,thanks much,positive,1.0,45,2
5.4e+17,Wed Dec 03 18:44:54 +0000 2014,"Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK",isnt vomiting emoji yet,neutral,0.6723,67,4
5.4e+17,Wed Dec 03 18:45:39 +0000 2014,@Cyrus_T_Virus @Apple good god lmao. burn daytona to the ground,good god lmao burn daytona ground,neutral,0.4966,63,6
5.4e+17,Wed Dec 03 18:49:06 +0000 2014,Julian Robertson Still Bullish On Apple Inc. http://t.co/TZR1tF5Gv6 #AAPL,julian robertson still bullish apple inc aapl,negative,1.0,73,7
5.4e+17,Wed Dec 03 18:53:40 +0000 2014,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s lateståÊinnovation http://t.co/4z1FkmbKKX,new foldable macbook pro falling laptop creates latest innovation,neutral,0.7639,110,9
5.4e+17,Wed Dec 03 18:59:23 +0000 2014,"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain http://t.co/m6e1RP7g6C via @forbes #AAPL #iPhone6",apple iphone gained significant share japan germany great britain via aapl iphone,positive,0.6722,133,12
5.4e+17,Wed Dec 03 19:00:16 +0000 2014,"@Apple @tim_cook question,
Will Passbook ever do anything?",question passbook ever anything,neutral,0.5167,59,4
5.4e+17,Wed Dec 03 19:00:58 +0000 2014,Why did @apple send me a new computer today and it is broken... #whyamihavingtomakegeniusbarappointmentsalready,send new computer today broken whyamihavingtomakegeniusbarappointmentsalready,negative,1.0,111,6
5.4e+17,Wed Dec 03 19:01:15 +0000 2014,"OK, utterly rediculous! Takes 2 hrs to do a simple thing like syncing a ringtone? Itunes Accessability is horific! Again! Rediculous! @Apple",utterly rediculous take hr simple thing like syncing ringtone itunes accessability horific rediculous,negative,1.0,140,13
5.4e+17,Wed Dec 03 19:02:32 +0000 2014,A Lawsuit Asks Whether #Apple Used #iTunes For Price-Fixing #aapl http://t.co/UqL1ffo0pc,lawsuit asks whether apple used itunes price fixing aapl,neutral,0.6329,88,9
5.4e+17,Wed Dec 03 19:03:51 +0000 2014,"Apple hints at work on VR gaming &amp; user interfaces for future products, Oculus and Leap experts wanted $AAPL #aapl
http://t.co/hNnaxWneMA",apple hint work gaming user interface future product oculus leap expert wanted aapl aapl,neutral,0.6661,142,14
5.4e+17,Wed Dec 03 19:07:24 +0000 2014,RT @SaifBinS3eed: This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles,new phone suck cant make stand side cant wait iphone fix dingle,negative,0.6587,136,12
5.4e+17,Wed Dec 03 19:08:11 +0000 2014,Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/XVB8utXOU3,goodbye graphic problem thank great customer service,positive,1.0,99,7
5.4e+17,Wed Dec 03 19:08:15 +0000 2014,Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/uvohriZKYE,goodbye graphic problem thank great customer service,positive,1.0,99,7
5.4e+17,Wed Dec 03 19:10:36 +0000 2014,#Apple dominates mobile online shopping at 78 percent in US #aapl http://t.co/1fqoPIhObO,apple dominates mobile online shopping percent aapl,positive,1.0,88,7
5.4e+17,Wed Dec 03 19:13:46 +0000 2014,#Jobs Said #Apple Took Pains to Protect Record Contracts #SteveJobs #aapl http://t.co/5PlKs2LRTT,job said apple took pain protect record contract stevejobs aapl,neutral,1.0,96,10
5.4e+17,Wed Dec 03 19:15:05 +0000 2014,Hey @Apple I think u need a new product: iPster,hey think need new product ipster,negative,1.0,47,6
5.4e+17,Wed Dec 03 19:16:05 +0000 2014,RT @ppropp: Our buddies @ArccosGolf are at eye level in the @apple store #startups @ctnext @StamfordiCenter #nice http://t.co/r3j9yZ5G8u,buddy eye level store startup nice,neutral,0.6725,136,6
